metID,metName,metFormula,MW
2ddpent,"2-Dehydro-3-deoxy-L-pentonate","C5H7O5",147.0293483352
2decdicoa,"2,7-decadienoylcoa","C31H46N7O17P3S",913.1883733087
2dg,"2-deoxy-D-glucose","C6H12O5",164.0684734957
2dg6p,"2-deoxy-D-glucose 6-phosphate","C6H13O8P",244.0348039041
2dglcn,"2-Deoxy-D-gluconate","C6H11O6",179.0555630857
2dh2dofnt,"2-Dehydro-3-deoxy-D-fuconate","C6H9O5",161.0449983994
2dh3dgal,"2-Dehydro-3-deoxy-D-galactonate","C6H9O6",177.0399130215
2dh3dgal6p,"2-Dehydro-3-deoxy-D-galactonate 6-phosphate","C6H8O9P",254.9905933657
2dh3dglc,"2-Dehydro-3-deoxy-D-glucarate","C6H6O7",190.0113525473
2Dh3DoFcnt,"2-Dehydro-3-deoxy-L-fuconate","C6H10O5",162.0528234315
2dhglcn,"2-Dehydro-D-gluconate","C6H9O7",193.0348276436
2dhguln,"2-Dehydro-L-gulonate","C6H9O7",193.0348276436
2dhp,"2-Dehydropantoate","C6H9O4",145.0500837773
2dhphaccoa,"1,2-Dihydroxy-1,2-dihydrophenylacetyl-CoA","X",0
2dmmq10,"2-Demethylmenaquinone 10","C60H86O2",838.6627820048
2dmmq11,"2-Demethylmenaquinone 11","C65H94O2",906.7253822616
2dmmq6,"2-Demethylmenaquinone 6","C40H54O2",566.4123809776
2dmmq7,"2-Demethylmenaquinone 7","C45H62O2",634.4749812344
2dmmq8,"2-Demethylmenaquinone 8","C50H70O2",702.5375814912
2dmmq9,"2-Demethylmenaquinone 9","C55H78O2",770.600181748
2dmmql10,"2-Demethylmenaquinol 10","C60H88O2",840.678432069
2dmmql11,"2-Demethylmenaquinol 11","C65H96O2",908.7410323258
2dmmql7,"2-Demethylmenaquinol 7","C45H64O2",636.4906312986
2dmmql8,"2-Demethylmenaquinol 8","C50H72O2",704.5532315554
2dmmql9,"2-Demethylmenaquinol 9","C55H80O2",772.6158318122
2do5hmc5dp,"2-Deoxy-5-hydroxymethylcytidine-5-diphosphate","C10H15N3O11P2",415.0181813602
2do5hmc5p,"2-Deoxy-5-hydroxymethylcytidine 5-phosphate","C10H15N3O8P",336.0596759839
2do5hmc5tp,"2-Deoxy-5-hydroxymethylcytidine-5-triphosphate","C10H15N3O14P3",493.9766867365
2docohexecoa,"2,7,10,13,16,19-docosahexenoylcoa","C43H62N7O17P3S",1073.3135738223
2docopencoa,"2,7,10,13,16-docosapentenoylcoa","C43H64N7O17P3S",1075.3292238865
2dodtricoa,"2,6,9-dodecatrienoylcoa","C33H48N7O17P3S",939.2040233729
2doglu,"2-deoxygluconate","C6H12O6",180.0633881178
2dosamn,"2-Deoxystreptamine antibiotic","C6H12N2O3R2",160.0847922619
2doxg6p,"2-Deoxy-D-glucose 6-phosphate","C6H12O8P",243.026978872
2dp6mep,"2-Decaprenyl-6-methoxyphenol","C57H88O2",804.678432069
2dp6mobq,"2-decaprenyl-6-methoxy-1,4-benzoquinone","C57H86O3",818.6576966269
2dp6mobq_me,"2-decaprenyl-6-methoxy-3-methyl-1,4-benzoquinone","C58H88O3",832.6733466911
2dpmhobq,"2-decaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone","C58H88O4",848.6682613132
2dr1p,"2-Deoxy-D-ribose 1-phosphate","C5H9O7P",212.0085891536
2dr5p,"2-deoxy-D-ribose 5-phosphate(2-)","C5H9O7P",212.0085891536
2dsciam,"2-Deoxy-scyllo-inosamine","C6H14NO4",164.092282943
2fbnzt,"2-Fluorobenzoate","C7H4O2F",120.0211293726
2fch1c,"2-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate","C7H6O4F",154.026608681
2fmcnt,"2-Fluoro-cis,cis-muconate","C6H3O4F",139.0031335847
2fuclac,"2-Fucosyllactose (HMO, PMID:11425797)","C18H32O15",488.1741203587
2h3cbenzalpyr,"2-Hydroxy-3-carboxybenzalpyruvate","C11H6O6",234.0164379252
2h3mb,"2_hydroxy_3_methyl_butanoate","C6H8O6PS",238.9779201894
2h3mbenzalpyr,"2-Hydroxy-3-methylbenzalpyruvate","C11H9O4",205.0500837773
2h3mp,"2_hydroxy_3_methyl_pentanoate","C6H8O6PS",238.9779201894
2h3mv,"2-Hydroxy-3-Methyl-Valerate","C6H11O3",131.0708192194
2h3oapt,"2-Hydroxy-3-oxoadipate","C6H6O6",174.0164379252
2h3oppan,"2-Hydroxy-3-oxopropanoate","C3H3O4",103.0031335847
2h4hmbenzalpyr,"2-Hydroxy-4-hydroxymethylbenzalpyruvate","C11H9O5",221.0449983994
2h4iphex1cbxlcoa,"2-Hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA","C31H46N7O18P3S",929.1832879308
2h5cmmusa,"2-Hydroxy-5-carboxymethylmuconate-Semialdehyde","C8H6O6",198.0164379252
2h5mmsaldh,"2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde","C7H7O4",155.0344337131
2h6oh24dnt,"2-Hydroxy-6-oxo-hept-2,4-dienoate","C7H7O4",155.0344337131
2hatvacid,"2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid","C33H34FN2O6",554.2416868344
2hatvacidgluc,"2-hydroxy-atorvastatin-acyl-glucuronide","C39H42FN2O12",730.2737748238
2hatvlac,"2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone","C33H33FN2O5",537.2389471802
2hatvlacgluc,"2-hydroxy-atorvastatin-lactone-glucuronide","C39H40FN2O11",712.2632101375
2hb,"2-Hydroxybutyrate","C4H7O3",103.039519091
2hbiphe,"2-Hydroxybiphenyl","C12H10O",170.0731649431
2hbnzlfrmt,"4-Hydroxybenzoylformate","C8H5O4",165.0187836489
2hc,"2-Hydroxy carboxylate","C2H2O3R",74.0003939305
2hchd,"2-Hydroxy-cis-hex-2,4-dienoate","C6H7O3",127.039519091
2hcomd,"2-Hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate","C10H10O6",226.0477380536
2hcych1cbxlcoa,"(2-Hydroxycyclohexane-1-carboxyl-CoA","C28H42N7O18P3S",889.1519878024
2hdec9eg3p,"2-hexadec-9-enoyl-sn-glycerol 3-phosphate","C19H36O7P1",407.2198650203
2hdecg3p,"2-hexadecanoyl-sn-glycerol 3-phosphate","C19H38O7P1",409.2355150845
2hdhdzn,"2-Hydroxydihydrodaidzein","C15H12O5",272.0684734957
2hdhgstn,"2-Hydroxy-2,3-dihydrogenistein","C15H12O6",288.0633881178
2hdzn,"2-Hydroxydaidzein","C15H10O5",270.0528234315
2hexdtetcoa,"2,7,10,13-hexadecatetraenoylcoa","C37H54N7O17P3S",993.2509735655
2hexdtricoa,"2,7,10-hexadecatrienoylcoa","C37H56N7O17P3S",995.2666236297
2hh24dd,"2-Hydroxyhepta-2-4-dienedioate","C7H6O5",170.0215233031
2hhmbaldh,"2-Hydroxy-4-hydroxymethyl-benzaldehyde","C8H8O3",152.0473441231
2hibup_R,"2-hydroxy-R-ibuprofen","C13H17O3",221.117769412
2hibup_S,"2-hydroxy-S-ibuprofen","C13H17O3",221.117769412
2hibupglu_S,"2-hydroxy S-ibuprofen-glucuronide","C19H25O9",397.1498574014
2hiv,"2-Hydroxy-Isovalerate","C5H9O3",117.0551691552
2hm3amlsucc,"2-(Hydroxymethyl)-3-(acetamidomethylene)succinate","C8H9NO6",215.0429870267
2hmc,"2-Hydroxymuconate","C6H4O5",156.0058732389
2hmnp,"2-Hydroxymethylnaphthalene","C11H10O",158.0731649431
2hmsa,"2-Hydroxymuconate semialdehyde","C6H5O4",141.0187836489
2hoaphd,"2-Hydroxy-6-oxo-(2-aminophenyl)-hexa-2,4-dienoate","C12H10NO4",232.0609828146
2hobtc,"2-Hydroxy-4-oxobutane-1,2,4-tricarboxylate","C7H5O8",216.9984421373
2hohdnt,"2-Hydroxy-6-oxo-6-(2-carboxyphenyl)-hexa-2,4-dienoate","C13H8O6",260.0320879894
2homd,"2-Hydroxy-6-oxo-7-methylocta-2,4-dienoate","C9H11O4",183.0657338415
2hood,"2-Hydroxy-6-oxo-octa-2,4-dienoate","C8H9O4",169.0500837773
2hotnt,"2-Hydroxy-6-oxoocta-2,4,7-trienoate","C8H7O4",167.0344337131
2hp3m6m14bqn,"2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone","C38H56O3",560.4229456639
2hp6hphe,"2-Hexaprenyl-6-hydroxyphenol","C36H54O2",518.4123809776
2hp6m14bqn,"2-Hexaprenyl-6-methoxy-1,4-benzoquinone","C37H54O3",546.4072955997
2hp6mphe,"2-Hexaprenyl-6-methoxyphenol","C37H56O2",532.4280310418
2hxic_L,"2-Hydroxy-Isocaproate","C6H11O3",131.0708192194
2hxmp,"2__Hydroxymethyl_phenol","C7H8O2",124.052429501
2hydog,"2-hydroxyglutarate","C5H6O5",146.0215233031
2hydogcoa,"2-hydroxyglutaryl-CoA","C26H38N7O20P3S",893.1105169182
2hymeph,"2-(Hydroxymethyl)phenol","C7H8O2",124.052429501
2hyoxplac,"2-Hydroxyphenylacetate","C8H7O3",151.039519091
2ins,"2-Inosose","C6H10O6",178.0477380536
2ippcoa,"3-Isopropenylpimelyl-CoA","C31H46N7O19P3S",945.1782025529
2ippm,"2-Isopropylmaleate","C7H8O4",156.0422587452
2kmb,"2-keto-4-methylthiobutyrate","C5H7O3S",147.011589781
2m1hbtpp,"2-Methyl-1-hydroxybutyl-TPP","C17H26N4O8P2S",508.0946575422
2m1hptpp,"2-Methyl-1-hydroxypropyl-TPP","C16H24N4O8P2S",494.079007478
2m3hbu,"2-Methyl-3-Hydroxy-Butyrate","C5H9O3",117.0551691552
2m3hppa,"2-methyl-3-hydroxypropionic acid","X",0
2m3hvac,"2-Methyl-3-Hydroxy-Valerate","C6H11O3",131.0708192194
2m3ovac,"2-Methyl-3-Oxo-Valerate","C6H9O3",129.0551691552
2m3ovcoa,"2-Methyl-3-Oxo-Valeryl Coenzyme A","C27H40N7O18P3S",875.1363377382
2m6pqnl,"2-Methyl-6-phytylquinol","C27H46O2",402.3497807208
2maacoa,"2-methylacetoacetyl-CoA(4-)","C26H38N7O18P3S",861.120687674
2mahmp,"2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate","C6H8N3O7P2",295.9837476471
2mb_p,"2_methylbutanoyl_p","C6H8N3O7P2",295.9837476471
2mb2coa,"2-methylcrotonoyl-CoA(4-)","C26H38N7O17P3S",845.1257730519
2mba,"2_methyl_butanoic_acid","X",0
2mbal,"2_Methylbutanal","X",0
2mbald,"2-methylbutyraldehyde","C5H10O",86.0731649431
2mbaldh,"2-Methylbenzaldehyde","C8H8O",120.0575148789
2mbcoa,"2-methylbutanoyl-CoA(4-)","C26H40N7O17P3S",847.1414231161
2mbnzt,"2-Methylbenzoic acid","C8H7O2",135.0446044689
2mboh,"2-Methylbenzyl alcohol","C8H10O",122.0731649431
2mbol,"2_methylbutanol","X",0
2mbut,"2-methylbutyrate","C5H9O2",101.0602545331
2mbutACP,"2-methylbutanoyl-ACP,2-methylbutyryl-ACP","C16H29N2O8PRS",440.1382231181
2mcacn,"(Z)-but-2-ene-1,2,3-tricarboxylate","C7H5O6",185.0086128931
2mchln,"2-Methylcholine","C6H16NO",118.1231891409
2mcit,"2-methylcitrate(3-)","C7H7O7",203.0191775794
2me4p,"2-C-methyl-D-erythritol 4-phosphate","C5H11O7P",214.0242392178
2mecdp,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate","C5H10O9P2",275.9800049399
2mhphdbnt,"4-(2-Amino-5-hydroxyphenyl)-2,4-dioxobutanoate","C10H8NO5",222.0402473725
2miphd,"cis-2-Methyl-5-isopropylhexa-2,5-dienal","C10H16O",152.1201151357
2miphdnt,"cis-2-Methyl-5-isopropylhexa-2,5-dienoic acid","C10H15O2",167.1072047257
2mmal,"(R)-2-Methylmalate","C5H6O5",146.0215233031
2mmale,"2-Methylmaleate","C5H4O4",128.0109586168
2mnptl,"2-Methylnaphthalene","C11H10",142.078250321
2mop,"2-methyl-3-oxopropanoate","C4H5O3",101.0238690268
2mp2coa,"2-Methylprop-2-enoyl-CoA","C25H36N7O17P3S",831.1101229877
2mpa,"2_methylpropanoic_acid","X",0
2mpal,"2_methylpropanal","X",0
2mpdhl,"S-(2-Methylpropanoyl)-dihydrolipoamide","C12H23NO2S2",277.1170203677
2mpol,"2_methylpropanol","X",0
2mpropACP,"2-methylpropionyl-ACP,isobutyryl-ACP","C15H27N2O8PRS",426.1225730539
2mproph,"2-Methylpropanoyl phosphate","C4H8O5P",167.0109348773
2naldh,"2-Naphthaldehyde","C11H8O",156.0575148789
2npthcoa,"2-Naphthoyl-CoA","C32H39N7O17P3S",918.133598084
2o3mpt,"R__2_Oxo_3_methylpentanoate","C6H9O3",129.0551691552
2o7mthnt,"2-Oxo-7-methylthioheptanoic acid","C8H14O3S",190.0663650057
2oaldh,"2-Oxoaldehyde","C2HO2R",56.9976542763
2obut,"2-Oxobutanoate","C4H5O3",101.0238690268
2oc,"2-Oxocarboxylate","C2O3R",71.9847438663
2octdectecoa,"2,6,9,12-octadecatetraenoylcoa","C39H58N7O17P3S",1021.2822736939
2octpencoa,"2,6,9,12,15-octadecapentenoylcoa","C39H56N7O17P3S",1019.2666236297
2odec11eg3p,"2-octadec-11-enoyl-sn-glycerol 3-phosphate","C21H40O7P1",435.2511651487
2odecg3p,"2-octadecanoyl-sn-glycerol 3-phosphate","C21H42O7P1",437.2668152129
2oh,"Secondary alcohol","CH2OR2",30.0105646863
2oh_cbz,"2-Hydroxycarbamazepine","C15H12N2O2",252.0898776398
2oh_cbz_glc,"2-Hydroxy Carbamazepine Glucuronide","C21H19N2O8",427.1141405971
2oh_mtz,"2-Hydroxymetronidazole","C6H9N3O4",187.0593057929
2oh_mtz_glc,"2-Hydroxymetronidazole Glucuronide","C12H16N3O10",362.0835687502
2oh3d,"2-Oxohept-3-ene-1,7-dioate","C7H6O5",170.0215233031
2ohed,"2-Oxohept-3-ene-1,7-dioate","C7H6O5",170.0215233031
2ohph,"2-Octaprenyl-6-hydroxyphenol","C46H70O2",654.5375814912
2ombz,"2-Octaprenyl-6-methoxy-1,4-benzoquinone","C47H70O3",682.5324961133
2ombzl,"2-Octaprenyl-6-methoxy-1,4-benzoquinol","C47H72O3",684.5481461775
2omfuc,"2-o-methylfucose (rare sugar in rhamnogalacturonan II)","C7H14O5",178.0841235599
2omhmbl,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol","C48H74O4",714.5587108638
2ommb,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone","C48H72O3",696.5481461775
2ommbl,"2-Octaprenyl-3-methyl-6-methoxy- 1,4-benzoquinol","C48H74O3",698.5637962417
2omph,"2-Octaprenyl-6-methoxyphenol","C47H72O2",668.5532315554
2omthpnt,"2-Oxo-5-methylthiopentanoic acid","C6H10O3S",162.0350648773
2omxyl,"2-O-methylxylose (rare sugar in rhamnogalacturonan II)","C6H12O5",164.0684734957
2oph,"2-Octaprenylphenol","C46H70O",638.5426668691
2oscnmt,"2-Oxosuccinamate","C4H4NO4",130.014032622
2oxht4en,"2-Oxohex-trans-4-enoate","C6H7O3",127.039519091
2oxoadp,"2-oxoadipate(2-)","C6H6O5",158.0215233031
2p46dcxlt,"2-Pyrone-4,6-dicarboxylate","C7H2O6",181.9851377968
2p4c2me,"2-phospho-4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol","C14H22N3O17P3",597.0162058275
2pcphlrgcxl,"2-Protocatechoylphloroglucinolcarboxylate","C14H9O8",305.0297422657
2pentcoa,"2-pentenoyl-CoA","C26H38N7O17P3S",845.1257730519
2pg,"D-Glycerate 2-phosphate","C3H4O7P",182.9694639931
2pglyc,"2-phosphonatoglycolate(3-)","C2H2O6P",152.9588993068
2phpdmcmt,"2-Phenyl-1,3-propanediol monocarbamate","C10H13NO3",195.0895432888
2pntn,"2-Pentanone","C5H10O",86.0731649431
2ppoh,"Isopropanol","C3H8O",60.0575148789
2ppp,"2-Polyprenylphenol","C16H22O",230.1670653283
2qlnl,"2-Quinolinol","C9H7NO",145.052763852
2s5epchc,"2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate","C14H13O9",325.0559570162
2shchc,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate","C11H10O6",238.0477380536
2tddacp,"trans_Dodec_2_enoyl_acyl_carrier_protein","C12H20OX",180.1514152641
2tdeacp,"trans_Dec_2_enoyl_acyl_carrier_protein","C10H16OX",152.1201151357
2tdec7eg3p,"2-tetradec-7-enoyl-sn-glycerol 3-phosphate","C17H32O7P1",379.1885648919
2tdecg3p,"2-tetradecanoyl-sn-glycerol 3-phosphate","C17H34O7P1",381.2042149561
2thdeacp,"trans_Hexadec_2_enoyl_acyl_carrier_protein","C16H28OX",236.2140155209
2theacp,"trans_Hex_2_enoyl_acp","C6H8OX",96.0575148789
2tocdacp,"trans_Octadec_2_enoyl_acyl_carrier_protein","C18H32OX",264.2453156493
2toceacp,"trans_Oct_2_enoyl_acp","C8H12OX",124.0888150073
2tpr3dpcoa,"2-(5-triphosphoribosyl)-3-dephospho-CoA","C26H40N7O26P5S",1053.043177735
2ttdeacp,"trans_Tetradec_2_enoyl_acyl_carrier_protein","C14H24OX",208.1827153925
2xchccoa,"2-Oxocyclohexane-1-carbonyl-CoA","C28H41N7O18P3S",888.1441627703
31dmt,"31-DMT or M-II, 31-O-desmethyl tacrolimus","C43H67NO12",789.4663266211
325dgh,"3-deoxy-D-glycero-2,5-hexodiulosonate","C6H8O6",176.0320879894
32ddog,"3-dehydro-2-deoxy-D-gluconate","X",0
334dhpyrylala,"3-(3,4-Dihydroxypyridin-1-yl)-L-alanine","C8H9N2O4",197.0562317877
33hmeoxobut,"2-Oxo-3-hydroxyisovalerate","C5H7O4",131.0344337131
34dchlanln,"3,4-Dichloroaniline","C6H5NCl2",160.9799045857
34dchlphem,"N-(3,4-Dichlorophenyl)-malonamate","C9H6NO3Cl2",245.9724734841
34dh2hprl2c,"3,4-Dihydro-2H-Pyrrole-2-carboxylate","C5H6NO2",112.039853442
34dhahrdvn,"3,4-Dihydroanhydrorhodovibrin","C41H60O",568.4644165481
34dhb,"Protocatechuate","C7H5O4",153.0187836489
34dhcinm,"trans-caffeate","C9H7O4",179.0344337131
34dhmald,"3,4-Dihydroxymandelaldehyde","C8H8O4",168.0422587452
34dhoxmand,"3,4-Dihydroxymandelate","C8H7O5",183.0293483352
34dhoxpeg,"3,4-Dihydroxyphenylethyleneglycol","C8H10O4",170.0579088094
34dhpac,"3,4-Dihydroxyphenylacetaldehyde","C8H8O3",152.0473441231
34dhpacet,"3-4-Dihydroxyphenylacetate","C8H7O4",167.0344337131
34dhpe,"3,4-Dihydroxyphenylethanol","C8H10O3",154.0629941873
34dhpha,"(3,4-dihydroxyphenyl)acetate","C8H7O4",167.0344337131
34dhphe,"L-dopa","C9H11NO4",197.0688078467
34dhpyr,"3,4-Dihydroxypyridine","C5H5NO2",111.0320284099
34dhrdpn,"3,4-Dehydrorhodopin","C40H56O",552.4331164197
34dhrdvn,"3,4-Dihydrorhodovibrin","C41H62O2",586.4749812344
34dhstyrn,"3,4-Dihydroxystyrene","C8H8O2",136.052429501
34dhtm3c,"3,4-Dehydrothiomorpholine-3-carboxylate","C5H6NO2S",144.011924132
34hpl,"3-(4-hydroxyphenyl)lactate","C9H9O4",181.0500837773
34hplac,"R__3__4_Hydroxyphenyl_lactate","X",0
34hpp,"3-(4-hydroxyphenyl)pyruvate","C9H7O4",179.0344337131
35ccmp,"3,5-Cyclic CMP (iMM904)","C9H11N3O7P",304.0334612334
35cdamp,"3__5__Cyclic_dAMP","X",0
35cgmp,"3,5-cyclic GMP(1-)","C10H11N5O7P",344.0396092438
35cimp,"3__5__Cyclic_IMP","X",0
35cntd,"3,5-Cyclic nucleotide","C5H7O6PR",193.9980244673
35dacap,"(3S,5S)-3,5-Diaminocaproate","C6H15N2O2",147.1133527361
35dchlctcl,"3,5-Dichlorocatechol","C6H4O2Cl2",177.9588347926
35dhpaccoa,"3,5-Dihydroxyphenylacetyl-CoA","C29H39N7O19P3S",914.1234273282
35dhpgoxlt,"3,5-Dihydroxyphenylglyoxylate","C8H5O5",181.013698271
35dhpvs,"3-alpha,5beta-dihydroxy-pravastatin / 3-alpha5beta6beta-trihydroxy pravastatin","C23H34NaO9",477.2100523603
35diotyr,"3,5-diiodo-L-tyrosine","C9H9I2NO3",432.8671791604
35dsmv,"3,5-dihydrodiol-simvastatin-lactone form","C25H40O7",452.2774036387
36dahx,"(3S)-3,6-Diaminohexanoate","C6H15N2O2",147.1133527361
37dmurt,"3,7-Dimethyluric acid","C7H8N4O3",196.0596401439
37dmxthn,"3,7-Dimethylxanthine","C7H8N4O2",180.0647255218
3a2opp,"3-Amino-2-oxopropyl phosphate","C3H7NO5P",168.0061838504
3abutcoa,"L-3-Aminobutyryl-CoA","C25H39N8O17P3S",848.1366720892
3adp2pg,"3-(ADP)-2-phosphoglycerate","C13H16N5O16P3",590.9804890232
3adpg,"3-(ADP)-glycerate","C13H16N5O13P2",512.0219836469
3aib,"(S)-3-aminoisobutyric acid","C4H9NO2",103.0633285383
3aib_D,"D-3-Amino-isobutanoate","C4H9NO2",103.0633285383
3aib_L,"L-3-Amino-isobutyrate","C4H9NO2",103.0633285383
3amp,"3-AMP(2-)","C10H12N5O7P",345.0474342759
3ap12dn,"3-Aminopropane-1,2-diol","C3H10NO2",92.0711535704
3apntrl,"3-Aminopropiononitrile","C3H7N2",71.0609232351
3atrpn,"3-Acetyltropine","C10H17NO2",183.1259287951
3bcrn,"3-hydroxy butyryl carnitine","C11H21NO5",247.1419727898
3bhd5strd,"3beta-Hydroxy-delta5-steroid","C19H30O",274.2296655851
3btcoa,"3-Butenoyl-CoA","C25H36N7O17P3S",831.1101229877
3btnt,"3-Butynoate","C4H3O2",83.0133043405
3c2hmp,"3-Carboxy-2-hydroxy-4-methylpentanoate","C7H10O5",174.0528234315
3c2hmsal,"3-Carboxy-2-hydroxymuconate semialdehyde","C7H4O6",184.000787861
3c3hmp,"3-Carboxy-3-hydroxy-4-methylpentanoate","C7H10O5",174.0528234315
3c4mop,"3-Carboxy-4-methyl-2-oxopentanoate","C7H8O5",172.0371733673
3chmucnt,"3-Chloro-cis,cis-muconate","C6H3O4Cl",173.9719862947
3clctcl,"3-Chlorocatechol","C6H5O2Cl",143.9978071147
3cldhchdn,"3-Chloro-cis-1,2-dihydroxycyclohexa-3,5-diene","C6H7O2Cl",146.0134571789
3clhmsaldh,"3-Chloro-2-hydroxymuconic semialdehyde","C6H4O4Cl",174.9798113268
3cmp,"3-cmp","C9H12N3O8P",321.0362008876
3cmuc,"3-Carboxy-cis,cis-muconate","C7H3O6",182.9929628289
3cvobz,"3-[(1-Carboxyvinyl)oxy]benzoate","C10H6O5",206.0215233031
3ddcrn,"3-hydroxydodecanoylcarnitine","C19H37NO5",359.2671733034
3ddecdicoa,"3,6-dodecadienoylcoa","C33H50N7O17P3S",941.2196734371
3ddgc,"3-Dehydro-2-deoxy-D-gluconate","C6H9O6",177.0399130215
3ddlhept,"3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)","C7H9O8",221.0297422657
3deccrn,"3-hydroxydecanoylcarnitine","C17H33NO5",331.235873175
3decdicoa,"3,7-decadienoylcoa","C31H46N7O17P3S",913.1883733087
3dgdsbssmn,"3-D-Glucuronosyl-N2,6-disulfo-beta-D-glucosamine","C12H18NO17S2",512.0016145387
3dh46dchol,"3-dehydro-delta-4,6-Deoxycholate","C24H33O4",385.2378845477
3dh46lchol,"3-dehydro-delta-4,6-Lithocholate","C24H33O3",369.2429699256
3dh4cacoa,"3-dehydro-delta-4,6-Lithocholate","C45H66N7O20P3S",1149.329617817
3dh4cdcacoa,"3-dehydro-delta-4-Chenodeoxycholoyl-CoA","C45H66N7O19P3S",1133.3347031949
3dh4cdchol,"3-dehydro-delta-4-Chenodeoxycholate","C24H35O4",387.2535346119
3dh4chol,"3-dehydro-delta-4-Choloate","C24H35O5",403.248449234
3dh4dchol,"3-dehydro-delta-4-Deoxycholate","C24H35O4",387.2535346119
3dh4lchol,"3-dehydro-delta-4-Lithocholate","C24H35O3",371.2586199898
3dh4udcacoa,"3-dehydro-delta-4-Ursodeoxycholoyl-CoA","C45H66N7O19P3S",1133.3347031949
3dh4udchol,"3-dehydro-delta-4-Ursodeoxycholate","C24H35O4",387.2535346119
3dhadchol,"3-dehydro-Deoxycholate","C24H37O4",389.2691846761
3dhalchol,"3-dehydro-Lithocholate","C24H37O3",373.274270054
3dhcacoa,"3-dehydro-Choloyl-CoA","C45H68N7O20P3S",1151.3452678812
3dhcdcacoa,"3-dehydro-Chenodeoxycholoyl-CoA","C45H68N7O19P3S",1135.3503532591
3dhcdchol,"3-Dehydrochenodeoxycholate","C24H37O4",389.2691846761
3dhchol,"3-Dehydrocholate","C24H37O5",405.2640992982
3dhcrntn,"3-Dehydrocarnitine","C7H13NO3",159.0895432888
3dhdchol,"3-dehydro-Deoxycholate","C24H37O4",389.2691846761
3dhguln,"3-dehydro-L-gulonate","C6H9O7",193.0348276436
3dhgulnp,"3-keto-L-gulonate-6-phosphate","C6H8O10P",270.9855079878
3dhlchol,"3-dehydro-Lithocholate","C24H37O3",373.274270054
3dhq,"3-Dehydroquinate","C7H9O6",189.0399130215
3dhsk,"3-Dehydroshikimate","C7H7O5",171.0293483352
3dhudcacoa,"3-dehydro-Ursodeoxycholoyl-CoA","C45H68N7O19P3S",1135.3503532591
3docopencoa,"3,7,10,13,16-docosapentenoylcoa","C43H64N7O17P3S",1075.3292238865
3dodtricoa,"3,6,9-dodecatrienoylcoa","C33H48N7O17P3S",939.2040233729
3dpdhb,"3-Decaprenyl-4,5-dihdydroxybenzoate","C57H85O4",833.6447862169
3dpdhb_me,"3-Decaprenyl-4-hydroxy-5-methoxybenzoate","C58H87O4",847.6604362811
3dphb,"3-Decaprenyl-4-hydroxybenzoate","C57H85O3",817.6498715948
3dsphgn,"(2S)-1-hydroxy-3-oxooctadecan-2-aminium","C18H38NO2",300.2902544692
3ethmal,"3-Ethylmalate","C6H8O5",160.0371733673
3fadgrfns,"3F-alpha-D-Galactosylraffinose","C24H42O21",666.2218584123
3fbnzt,"3-Fluorobenzoate","C7H4O2F",120.0211293726
3fch1c,"3-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate","C7H6O4F",154.026608681
3fctcl,"3-Fluorocatechol","C6H5O2F",109.0289544047
3fmcnt,"3-Fluoro-cis,cis-muconate","C6H3O4F",139.0031335847
3fsalc,"3-Formylsalicylic acid","C8H5O4",165.0187836489
3fuclac,"3-Fucosyllactose (HMO, PMID:11425797)","C18H32O15",488.1741203587
3fumrlpyr,"3-Fumarylpyruvate","C7H4O6",184.000787861
3gmp,"3-GMP","C10H12N5O8P",361.042348898
3h26dm5coa,"3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA","C31H48N7O18P3S",931.198937995
3h2hp46dc,"2-Hydroxy-2-hydropyrone-4,6-dicarboxylate","C7H4O6",184.000787861
3h2m45dc,"3-Hydroxy-2-methylpyridine-4,5-dicarboxylate","C8H5NO5",195.0167722762
3h2mp5c,"3-Hydroxy-2-methylpyridine-5-carboxylate","C7H6NO3",152.0347680641
3h3mglt,"3-Hydroxy-3-Methyl-Glutarate","C6H8O5",160.0371733673
3h3mop,"(R)-3-Hydroxy-3-methyl-2-oxopentanoate","C6H9O4",145.0500837773
3h5ohxnt,"3-Hydroxy-5-oxohexanoate","C6H9O4",145.0500837773
